time,low,high,open,close,volume
4/7/15,253.45,258.7,256.84,254.27,7876.064505
4/8/15,244.29,255.75,254.23,246.58,7494.495348
4/9/15,239.02,248.16,246.81,244.74,7622.991632
4/10/15,232.35,244.66,244.46,236.78,11482.96192
4/11/15,234.77,239.99,236.78,237.91,5651.466055
4/12/15,234.02,239.16,237.91,237.55,4387.154726
4/13/15,220.77,238,237.57,225.73,11641.75795
4/14/15,216.92,226.9,225.42,221.05,12054.59608
4/15/15,218.09,224.52,221.05,224.35,8708.367431
4/16/15,223.66,230.75,224.35,229.45,8248.389761
4/17/15,220.46,230.08,229.45,223.62,7338.967548
4/18/15,222.18,224.04,223.55,224.02,4495.801824
4/19/15,223.44,226.72,224.04,224.03,4655.053915
4/20/15,223.45,227.45,224.03,225.37,7501.120793
4/21/15,224.01,235.89,225.35,235.89,9517.598668
4/22/15,232.78,238.6,235.89,233.98,7390.953141
4/23/15,232.79,236.54,233.96,235.99,6599.673243
4/24/15,230.12,236.93,235.95,231.51,6481.071437
4/25/15,226.83,233.67,231.51,227.05,4932.995887
4/26/15,215.56,227.91,227.05,221.27,9493.089147
4/27/15,218.78,231.11,221.27,227.58,12011.70902
4/28/15,220.46,229.04,227.41,225.64,6806.317447
4/29/15,220.2,227.3,225.39,225.6,6765.636714
4/30/15,225.1,240,225.78,236.81,11345.96898
5/1/15,233.01,238.78,236.78,233.14,9969.21613
5/2/15,233,237.15,233.15,235.94,6183.713436
5/3/15,234.26,242.97,235.94,240.78,5731.798159
5/4/15,238.06,243.99,240.88,239.75,8837.539186
5/5/15,232,240,239.75,236.76,9267.39429
5/6/15,228.38,237.87,236.76,230,7836.314385
5/7/15,228.67,239.18,230,237.99,8754.81338
5/8/15,236.35,247.06,237.97,244.54,8424.712219
5/9/15,240,247.6,244.44,242.5,5018.675194
5/10/15,239.63,244.89,242.59,241.57,5050.480057
5/11/15,239.5,245.49,241.59,242.86,6176.481242
5/12/15,240.37,243.4,242.74,242.03,6322.571412
5/13/15,235.54,244.13,242.04,236.32,10028.94688
5/14/15,232.61,240,236.93,237.46,10365.96804
5/15/15,236.89,239,237.39,237.82,9083.087909
5/16/15,235.48,237.99,237.91,236.73,2739.830774
5/17/15,236.7,238.45,236.72,237.12,4917.894131
5/18/15,231.66,237.89,237.1,234.04,7092.733767
5/19/15,231.53,234.92,234.04,232.59,6915.073053
5/20/15,232.54,235,232.58,234.54,7055.18055
5/21/15,234.16,236.74,234.55,235.77,6237.883652
5/22/15,235.11,242,235.77,240.45,7695.087239
5/23/15,237.89,240.64,240.41,239.36,3726.980144
5/24/15,238.27,242,239.38,240.82,3406.303168
5/25/15,236.71,241.4,240.68,237.43,3984.514852
5/26/15,235.81,238.34,237.39,236.79,6214.217661
5/27/15,236.47,238.75,236.8,237.35,6580.28159
5/28/15,236.23,238.48,237.35,237.34,6022.721944
5/29/15,235.01,237.68,237.25,236.89,6398.981364
5/30/15,231,236.99,236.89,233.55,6280.907999
5/31/15,229.55,233.94,233.61,230.21,5912.287985
6/1/15,221.58,230.99,230.18,223.56,10192.01765
6/2/15,221.84,226.68,223.55,225.85,9003.065135
6/3/15,223.82,227.45,225.83,225.86,6865.554439
6/4/15,223.56,226.07,225.85,224.57,5968.043964
6/5/15,223.01,226.74,224.57,224.97,6597.663972
6/6/15,224.27,225.61,225.03,225.48,3610.501475
6/7/15,222.88,226.09,225.48,223.89,3622.80286
6/8/15,223.63,230.16,223.88,229.1,6963.876206
6/9/15,228.31,232.06,229.1,229.18,6346.630669
6/10/15,227.98,230.45,229.31,228.73,5978.994559
6/11/15,228.7,230.92,228.79,229.69,5605.950051
6/12/15,229.01,231.32,229.68,229.47,6060.531626
6/13/15,228.79,233.49,229.21,233.47,4139.573722
6/14/15,232.53,235,233.49,233.6,2314.736341
6/15/15,233.6,238.5,233.61,236.99,6051.862528
6/16/15,236.01,253.26,236.92,251.91,10434.11815
6/17/15,247,259.46,251.88,250.25,9886.200905
6/18/15,243.51,253.29,250.18,249.27,8234.705713
6/19/15,245.04,251.05,249.33,246.33,6096.257949
6/20/15,240.46,246.99,246.33,246.13,4371.21458
6/21/15,242,246.98,246.08,244.66,3694.453851
6/22/15,243.86,248.5,244.66,247.5,5569.179519
6/23/15,243.01,248.06,247.48,244.52,5295.436787
6/24/15,239.51,244.92,244.54,240.04,5323.510725
6/25/15,239.91,243.44,240.14,242.44,5678.555488
6/26/15,239.91,243.1,242.46,243,6539.247585
6/27/15,242.6,252.22,242.99,251.59,5287.866191
6/28/15,247.51,251.87,251.46,249.11,4290.974554
6/29/15,249.09,257.99,249.11,257.54,10401.48873
6/30/15,255.91,269.39,257.53,263.82,12009.58088
7/1/15,255.12,265.45,263.83,259.02,8238.711988
7/2/15,253,262,258.96,254.85,6283.471265
7/3/15,252.77,257.37,254.86,256.95,4782.983465
7/4/15,254.4,261,256.94,260.64,4091.546242
7/5/15,258.99,275.25,260.64,271.74,8452.802362
7/6/15,268.27,277.88,272.17,269.94,10013.39094
7/7/15,264.5,272.11,269.78,266.18,6984.362158
7/8/15,264.41,273.97,266.18,270.97,7798.115881
7/9/15,267.1,272.5,271.5,269.75,6970.282247
7/10/15,269,294.71,269.77,286.67,15892.66693
7/11/15,284.5,299,286.71,294.23,8509.597835
7/12/15,293.5,316.52,294.29,312.16,12917.99076
7/13/15,281.62,312.91,312.19,293.08,12936.00278
7/14/15,286.25,297.78,292.93,287.51,7146.061481
7/15/15,284.98,294.11,287.48,285.7,7586.059253
7/16/15,275,292.78,285.7,279.38,8604.671233
7/17/15,272.64,281.38,279.38,280.58,6977.017447
7/18/15,276.34,282.71,280.14,277.71,4279.260899
7/19/15,275,278.48,277.71,275.61,3464.186676
7/20/15,273.34,280,275.6,280,5476.616589
7/21/15,276.85,281.27,279.96,277.32,4943.559434
7/22/15,275.01,278.54,277.33,277.89,4687.909383
7/23/15,276.28,279.75,277.96,277.39,5306.821575
7/24/15,276.43,291.52,277.23,289.12,7362.469083
7/25/15,286.82,291.67,289.12,289.7,4102.45296
7/26/15,288.65,294.49,289.68,293.89,3735.236603
7/27/15,287.24,297,293.88,294.21,6461.033135
7/28/15,293.65,298,294.22,295.76,5761.869618
7/29/15,289.01,296.58,295.74,290.19,5223.396171
7/30/15,286.56,291.56,290.26,288.49,5138.981549
7/31/15,282.79,290,288.49,285.19,5676.618459
8/1/15,277.26,285.6,285.2,281.53,3932.449751
8/2/15,277.33,282.62,281.53,282.62,3361.086689
8/3/15,280.27,285.86,282.62,280.95,4741.729107
8/4/15,280.11,286.47,280.95,285.51,5580.22053
8/5/15,282.01,286.25,285.6,282.77,5765.487797
8/6/15,278.95,282.61,282.44,279.65,5027.855641
8/7/15,277.05,281.17,279.37,279.94,5212.456901
8/8/15,260.07,280.16,280.06,262.02,6085.449437
8/9/15,260.97,268.8,262.02,267.63,5046.976875
