time,low,high,open,close,volume
2016-12-07,7.33,8.6,7.83,8.35,91022.39199887912
2016-12-08,8.2,8.95,8.35,8.2,69188.60655470053
2016-12-09,7.97,8.65,8.21,8.47,60616.06116836046
2016-12-10,8.04,8.55,8.46,8.14,44650.737266909855
2016-12-11,8.11,8.26,8.14,8.23,22169.58367344008
2016-12-12,8.18,8.62,8.23,8.5,44454.92057029008
2016-12-13,8.35,8.57,8.53,8.41,37242.662228090274
2016-12-14,8.19,8.48,8.4,8.24,34073.30998725988
2016-12-15,7.64,8.32,8.24,7.83,74745.17121022005
2016-12-16,7.77,7.95,7.85,7.84,33701.60810741993
2016-12-17,7.51,7.93,7.84,7.85,37372.579750249955
2016-12-18,7.69,7.97,7.84,7.92,21241.08083959002
2016-12-19,7.57,7.95,7.92,7.64,41333.5067209598
2016-12-20,7.55,7.77,7.65,7.64,28560.53439842011
2016-12-21,7.64,7.97,7.64,7.91,46350.307419279845
2016-12-22,7.5,7.95,7.93,7.55,86905.17310972867
2016-12-23,7.01,7.67,7.54,7.13,95553.44592548837
2016-12-24,7.08,7.46,7.14,7.22,29874.259512479577
2016-12-25,7.12,7.34,7.23,7.19,26438.835102469784
2016-12-26,7.02,7.33,7.18,7.26,26970.3200298602
2016-12-27,7.05,7.37,7.23,7.16,45354.196358349494
2016-12-28,7.05,7.72,7.15,7.62,98303.43480063087
2016-12-29,7.6,8.53,7.6,8.29,152526.66075647034
2016-12-30,8.01,8.52,8.3,8.21,66140.23918059016
2016-12-31,8.0,8.29,8.2,8.16,43418.849860299844
2017-01-01,8.08,8.6,8.16,8.18,59519.78894093955
2017-01-02,8.05,8.53,8.2,8.38,70490.23263028766
2017-01-03,8.24,10.02,8.38,9.59,193075.39458168892
2017-01-04,9.34,11.17,9.62,11.17,249702.42951789105
2017-01-05,9.08,11.8,11.13,10.23,317606.9332780381
2017-01-06,9.52,10.46,10.23,10.14,139579.0135752914
2017-01-07,9.55,10.21,10.14,9.92,68202.73987845107
2017-01-08,9.89,10.58,9.92,10.5,62882.92455957919
2017-01-09,10.23,10.94,10.5,10.39,71537.44611964551
2017-01-10,10.34,10.75,10.41,10.63,55080.016586172096
2017-01-11,9.47,10.84,10.63,9.95,156666.14005807298
2017-01-12,9.12,10.17,9.96,9.8,79646.57659381603
2017-01-13,9.51,9.91,9.81,9.84,77365.7807898158
2017-01-14,9.69,9.94,9.84,9.86,37226.99646942972
2017-01-15,9.8,10.05,9.86,9.9,27754.144260249654
2017-01-16,9.56,10.23,9.91,9.66,63108.98556622043
2017-01-17,9.65,10.53,9.66,10.34,70389.9885456989
2017-01-18,9.99,10.51,10.33,10.23,62955.27909693003
2017-01-19,10.18,10.5,10.24,10.42,47611.24661443962
2017-01-20,10.42,10.81,10.46,10.62,59455.01891867057
2017-01-21,10.58,11.06,10.65,10.93,60044.832101359614
2017-01-22,10.66,11.07,10.94,10.77,49893.01076167015
2017-01-23,10.65,10.85,10.77,10.8,35338.62281060998
2017-01-24,10.51,10.92,10.79,10.57,55179.702531137635
2017-01-25,10.43,10.66,10.57,10.55,41045.887542230106
2017-01-26,10.5,10.67,10.54,10.6,43444.181718439984
2017-01-27,10.42,10.64,10.61,10.55,45845.48034510999
2017-01-28,10.47,10.58,10.55,10.58,26299.93357053989
2017-01-29,10.46,10.58,10.58,10.49,19237.128954929904
2017-01-30,10.37,10.71,10.5,10.6,42007.881049090094
2017-01-31,10.58,10.79,10.59,10.7,40509.60288467008
2017-02-01,10.51,10.86,10.7,10.72,58400.8276366404
2017-02-02,10.62,10.86,10.73,10.82,48583.70326323032
2017-02-03,10.67,10.99,10.82,10.99,49696.94671619018
2017-02-04,10.98,11.45,10.99,11.41,89632.44176955106
2017-02-05,11.15,11.44,11.39,11.26,39382.953069440206
2017-02-06,11.22,11.42,11.27,11.34,47758.97672150016
2017-02-07,11.29,11.59,11.33,11.51,57255.839019110295
2017-02-08,11.15,11.65,11.51,11.41,88158.86526488027
2017-02-09,10.61,11.54,11.41,11.02,118350.41672173154
2017-02-10,10.88,11.48,11.02,11.43,69285.60782676032
2017-02-11,11.34,11.52,11.44,11.52,35280.005275690295
2017-02-12,11.4,11.54,11.51,11.5,23350.563271330004
2017-02-13,11.21,11.54,11.5,11.43,50099.23780289005
2017-02-14,11.39,14.7,11.42,13.14,260346.41108622195
2017-02-15,12.66,13.2,13.16,12.98,117752.61105449198
2017-02-16,12.62,13.03,12.98,12.89,89347.61029441704
2017-02-17,12.71,12.95,12.92,12.75,90714.24317994925
2017-02-18,12.77,12.93,12.77,12.89,45718.18875313
2017-02-19,12.79,12.95,12.87,12.9,34800.25459417985
2017-02-20,12.56,12.95,12.9,12.61,70683.04381469022
2017-02-21,12.3,12.87,12.59,12.83,99099.33659704876
2017-02-22,12.68,12.99,12.83,12.75,83634.95450295036
2017-02-23,12.73,13.37,12.74,13.21,101634.49129408223
2017-02-24,12.81,13.33,13.22,13.2,141499.8720466089
2017-02-25,13.06,13.87,13.18,13.65,96882.62283401981
2017-02-26,13.4,14.84,13.64,14.74,100654.43777811946
2017-02-27,14.37,16.32,14.74,15.66,228006.55645928803
2017-02-28,15.21,16.94,15.66,16.4,345259.5868013039
2017-03-01,15.68,17.58,15.75,17.37,251745.10779028083
2017-03-02,16.88,19.99,17.46,19.27,353524.8735659249
2017-03-03,18.2,21.49,19.27,19.68,418152.92545871256
2017-03-04,18.65,20.4,19.61,18.65,150803.54752054636
2017-03-05,18.18,19.45,18.65,19.4,128246.54175648578
2017-03-06,19.17,20.24,19.39,19.68,141853.14193664593
2017-03-07,18.59,19.77,19.68,18.96,156651.28136576805
2017-03-08,16.65,18.96,18.96,16.68,280505.20713503583
2017-03-09,16.2,18.29,16.66,17.82,182292.81461264996
2017-03-10,17.01,19.7,17.81,19.2,309439.25716125645
2017-03-11,18.91,21.89,19.21,21.64,228815.88246844173
2017-03-12,21.33,24.25,21.67,23.39,263673.05636486266
2017-03-13,23.38,31.1,23.38,28.64,625354.2405118549
2017-03-14,27.16,30.0,28.63,28.69,226095.63753758642
2017-03-15,28.5,35.86,28.69,35.65,408483.55596896715
2017-03-16,35.65,47.03,35.66,45.96,732487.8045377221
2017-03-17,35.04,57.67,45.97,44.62,719985.8498964371
2017-03-18,30.7,45.0,44.62,33.64,569966.2143954432
2017-03-19,33.78,45.64,34.03,43.21,459226.8087967651
2017-03-20,40.86,45.25,43.21,42.31,229608.94221825173
2017-03-21,41.76,43.68,42.37,42.36,153374.8334075778
2017-03-22,38.26,42.59,42.39,41.37,215177.81408524848
2017-03-23,40.33,43.97,41.33,42.99,176283.5822655144
2017-03-24,42.5,53.44,42.92,52.93,412077.1115009434
2017-03-25,47.29,53.4,52.93,50.5,322603.66520118125
2017-03-26,48.51,51.5,50.61,50.73,139381.5921460405
2017-03-27,48.28,51.71,50.74,48.97,167938.53678327383
2017-03-28,48.51,50.44,48.97,50.3,148959.57706626903
2017-03-29,50.11,53.97,50.29,53.1,242696.3527982771
2017-03-30,51.52,53.34,53.11,51.88,133949.1008972617
2017-03-31,46.98,52.41,51.87,50.18,248181.61398358856
2017-04-01,48.85,51.85,50.17,50.71,90500.31838148637
2017-04-02,48.14,51.19,50.72,48.74,150244.535933267
2017-04-03,42.39,48.97,48.74,44.25,324319.06028290786
2017-04-04,41.45,46.25,44.33,44.47,218469.02147231955
2017-04-05,44.2,47.63,44.45,44.78,153161.83660281636
2017-04-06,41.1,45.97,44.97,43.3,172306.59173301022
2017-04-07,41.57,44.64,43.31,42.32,106456.10648903415
2017-04-08,42.31,45.5,42.32,44.45,78790.9284144914
2017-04-09,42.72,44.74,44.5,43.92,56534.480297881164
2017-04-10,42.72,44.65,43.92,43.92,68327.80057904604
2017-04-11,43.55,44.5,43.92,43.83,55281.65323417872
2017-04-12,43.58,47.88,43.84,46.48,124468.47322413295
2017-04-13,46.22,51.11,46.48,49.77,175187.3019305188
2017-04-14,46.52,50.0,49.86,47.2,85109.7751632972
2017-04-15,46.78,74.98,47.19,48.94,43693.045858190744
2017-04-16,47.5,49.25,48.93,48.13,42384.531008479964
2017-04-17,47.5,48.29,48.19,47.94,54227.31028445157
2017-04-18,47.7,49.93,47.94,49.79,81393.8179805997
2017-04-19,47.25,50.32,49.85,47.78,103897.50858063501
2017-04-20,47.6,49.5,47.71,49.38,93679.7618952377
2017-04-21,48.24,49.49,49.39,48.37,76506.47565472776
2017-04-22,48.22,49.08,48.38,48.61,59641.6102237008
2017-04-23,48.25,49.0,48.58,48.96,53490.166386459605
2017-04-24,48.94,50.44,48.95,50.12,87541.85950956814
2017-04-25,50.0,50.75,50.11,50.31,76618.84027044012
2017-04-26,50.25,54.85,50.28,53.42,188049.5530161293
2017-04-27,52.66,63.99,53.4,63.67,307114.8476979669
2017-04-28,62.5,74.9,63.65,73.14,442914.9522007627
2017-04-29,68.24,74.89,73.17,70.4,243329.55614270872
2017-04-30,70.0,82.9,70.37,80.87,272305.88406689407
2017-05-01,72.24,85.21,80.72,79.35,417879.46175764845
2017-05-02,75.54,83.07,79.05,77.55,211377.99207141824
2017-05-03,75.89,81.4,77.55,81.29,217883.90685325084
2017-05-04,80.31,96.66,81.19,95.97,356318.143801709
2017-05-05,89.0,98.98,95.98,91.93,241438.76475488872
2017-05-06,91.94,96.42,91.94,95.84,111473.40974382724
2017-05-07,90.0,97.95,95.74,93.82,146491.26305558716
2017-05-08,85.1,94.74,93.83,89.25,212998.73307999462
2017-05-09,75.89,90.08,89.25,86.58,274267.2788844694
2017-05-10,85.39,91.98,86.77,88.36,143173.17657740976
2017-05-11,87.01,90.99,88.36,88.3,115231.8636894929
2017-05-12,82.2,90.3,88.3,85.17,135905.56078611463
2017-05-13,82.0,88.74,85.19,88.42,88763.29724551865
2017-05-14,87.13,89.94,88.38,89.39,53005.39652230989
2017-05-15,89.28,94.7,89.42,91.0,131360.8638239715
2017-05-16,87.08,92.3,91.0,87.98,127231.000224524
2017-05-17,82.5,89.98,87.97,86.88,152795.3972630403
2017-05-18,86.5,96.2,86.88,96.2,173624.13374964823
2017-05-19,96.18,129.98,96.2,125.14,484630.3166569962
2017-05-20,121.0,129.34,125.04,123.63,201014.212475364
2017-05-21,122.0,148.97,123.56,148.78,324006.39530954487
2017-05-22,131.22,184.22,148.86,160.1,644125.7752023556
